TransactionID,AccountNo,CustomerID,TransactionDate,TransactionType,Channel,Amount,BalanceAfter,Description,Status
TRX0007686,ACC000383,C0383,2021-01-02,Transfer,Mobile Banking,124810,194084,Online Transfer,Successful
TRX0002524,ACC000126,C0126,2021-01-04,Deposit,CDM,38284,63746,Cash Deposit,Successful
TRX0005002,ACC000249,C0249,2021-01-04,Bill Payment,ATM,13840,26877,Dialog Bill,Successful
TRX0006246,ACC000311,C0311,2021-01-05,Salary Credit,ATM,52536,393040,Monthly Salary,Successful
TRX0003735,ACC000187,C0187,2021-01-06,Deposit,Internet Banking,54151,1610330,CDM Deposit,Successful
TRX0001339,ACC000067,C0067,2021-01-07,Deposit,CDM,21468,21468,Cash Deposit,Successful
TRX0008997,ACC000448,C0448,2021-01-07,Deposit,Mobile Banking,92047,145728,CDM Deposit,Successful
TRX0004081,ACC000203,C0203,2021-01-07,Withdrawal,ATM,10964,221722,ATM Withdrawal,Successful
TRX0002478,ACC000123,C0123,2021-01-08,Deposit,CDM,11519,5089110,CDM Deposit,Successful
TRX0006897,ACC000344,C0344,2021-01-08,Transfer,ATM,6471,738263,Fund Transfer,Successful
TRX0007301,ACC000363,C0363,2021-01-08,Withdrawal,Branch,9983,0,Cash Withdrawal,Successful
TRX0007159,ACC000356,C0356,2021-01-09,Withdrawal,Internet Banking,7814,311946,Cash Withdrawal,Successful
TRX0005114,ACC000256,C0256,2021-01-09,Transfer,ATM,23968,428136,Bank Transfer,Successful
TRX0004422,ACC000220,C0220,2021-01-09,Deposit,Mobile Banking,15308,274509,Cash Deposit,Successful
TRX0002983,ACC000149,C0149,2021-01-10,Transfer,Branch,2674,21583,Bank Transfer,Successful
TRX0007690,ACC000383,C0383,2021-01-10,Withdrawal,Mobile Banking,17554,227128,Branch Withdrawal,Successful
TRX0001984,ACC000099,C0099,2021-01-12,Online Purchase,ATM,67047,279013,Keells Online,Successful
TRX0004037,ACC000201,C0201,2021-01-13,Bill Payment,ATM,21673,429041,Water Bill,Successful
TRX0003599,ACC000180,C0180,2021-01-15,Deposit,Branch,83405,3959311,Cash Deposit,Successful
TRX0002277,ACC000113,C0113,2021-01-18,Deposit,POS,88631,165412,Cash Deposit,Successful
TRX0000549,ACC000028,C0028,2021-01-20,Transfer,Mobile Banking,156123,231469,Bank Transfer,Successful
TRX0001283,ACC000064,C0064,2021-01-21,Withdrawal,Mobile Banking,45575,221458,Cash Withdrawal,Successful
TRX0008927,ACC000445,C0445,2021-01-23,Deposit,Branch,4229,376543,Cheque Deposit,Successful
TRX0004493,ACC000224,C0224,2021-01-23,Deposit,POS,9411,4071902,Cheque Deposit,Successful
TRX0005118,ACC000256,C0256,2021-01-23,Deposit,Mobile Banking,30253,328969,Cash Deposit,Successful
TRX0006902,ACC000344,C0344,2021-01-23,Bill Payment,Internet Banking,21742,737845,Mobitel Bill,Successful
TRX0000010,ACC000001,C0001,2021-01-24,Deposit,ATM,4580,4580,Cash Deposit,Pending
TRX0004638,ACC000231,C0231,2021-01-24,Interest Credit,CDM,2008,2008,Interest Credit,Successful
TRX0002988,ACC000149,C0149,2021-01-25,Bill Payment,ATM,41287,0,Water Bill,Successful
TRX0006513,ACC000324,C0324,2021-01-25,Deposit,Internet Banking,79541,117199,Cheque Deposit,Successful
TRX0007229,ACC000359,C0359,2021-01-26,Deposit,Internet Banking,94408,261546,Cheque Deposit,Successful
TRX0001194,ACC000060,C0060,2021-01-26,Withdrawal,Branch,1196,249843,Branch Withdrawal,Successful
TRX0000287,ACC000015,C0015,2021-01-27,Withdrawal,ATM,38394,1395270,Branch Withdrawal,Successful
TRX0007852,ACC000391,C0391,2021-01-27,Transfer,CDM,95057,0,Online Transfer,Successful
TRX0007687,ACC000383,C0383,2021-01-27,Withdrawal,CDM,11084,183000,Branch Withdrawal,Successful
TRX0001126,ACC000056,C0056,2021-02-01,Withdrawal,Branch,35439,0,Branch Withdrawal,Successful
TRX0002952,ACC000147,C0147,2021-02-01,Bill Payment,Mobile Banking,9827,396754,Mobitel Bill,Successful
TRX0001046,ACC000052,C0052,2021-02-01,Bill Payment,CDM,32759,81012,Mobitel Bill,Successful
TRX0000089,ACC000005,C0005,2021-02-02,Online Purchase,Internet Banking,66609,0,Keells Online,Successful
TRX0000757,ACC000038,C0038,2021-02-04,Deposit,Mobile Banking,25770,25770,CDM Deposit,Successful
TRX0007515,ACC000374,C0374,2021-02-05,Salary Credit,POS,413197,2213487,Monthly Salary,Successful
TRX0007015,ACC000349,C0349,2021-02-06,Bill Payment,Mobile Banking,23218,134534,CEB Bill,Successful
TRX0001542,ACC000078,C0078,2021-02-06,Deposit,Mobile Banking,15396,155052,Cash Deposit,Successful
TRX0004512,ACC000225,C0225,2021-02-09,Withdrawal,Internet Banking,10286,845350,ATM Withdrawal,Successful
TRX0006618,ACC000329,C0329,2021-02-10,Transfer,ATM,81536,0,Online Transfer,Successful
TRX0005476,ACC000274,C0274,2021-02-10,Deposit,Branch,14641,81163,Cash Deposit,Successful
TRX0005563,ACC000278,C0278,2021-02-10,Bill Payment,Mobile Banking,39778,3631791,Water Bill,Successful
TRX0006243,ACC000311,C0311,2021-02-10,Online Purchase,Branch,59069,302239,Daraz Purchase,Successful
TRX0005038,ACC000251,C0251,2021-02-12,Withdrawal,Internet Banking,24877,18322,Branch Withdrawal,Successful
TRX0004596,ACC000229,C0229,2021-02-12,Withdrawal,Branch,34398,149647,Branch Withdrawal,Successful
TRX0005567,ACC000278,C0278,2021-02-12,Withdrawal,ATM,31247,3569930,Cash Withdrawal,Successful
TRX0001169,ACC000059,C0059,2021-02-13,Deposit,ATM,27739,200005,CDM Deposit,Successful
TRX0005205,ACC000260,C0260,2021-02-14,Deposit,Internet Banking,45424,374885,CDM Deposit,Successful
TRX0001523,ACC000077,C0077,2021-02-14,Bill Payment,ATM,14225,430070,CEB Bill,Successful
TRX0002538,ACC000126,C0126,2021-02-14,Salary Credit,Branch,488379,488379,Monthly Salary,Successful
TRX0006371,ACC000317,C0317,2021-02-14,Withdrawal,Mobile Banking,24769,224277,Cash Withdrawal,Successful
TRX0002972,ACC000148,C0148,2021-02-15,Deposit,Internet Banking,65911,147979,CDM Deposit,Successful
TRX0004023,ACC000200,C0200,2021-02-15,Deposit,Internet Banking,38613,127622,CDM Deposit,Successful
TRX0003227,ACC000161,C0161,2021-02-15,Transfer,Mobile Banking,115431,430942,Bank Transfer,Successful
TRX0002959,ACC000148,C0148,2021-02-15,Online Purchase,Mobile Banking,27008,120710,Amazon Purchase,Successful
TRX0001647,ACC000082,C0082,2021-02-16,Deposit,Mobile Banking,40191,457314,CDM Deposit,Successful
TRX0002737,ACC000136,C0136,2021-02-18,Transfer,Branch,53841,77361,Online Transfer,Successful
TRX0002166,ACC000108,C0108,2021-02-18,Deposit,Mobile Banking,24460,1898730,Cheque Deposit,Successful
TRX0002169,ACC000108,C0108,2021-02-18,Deposit,Mobile Banking,79978,1946907,CDM Deposit,Successful
TRX0002176,ACC000108,C0108,2021-02-21,Deposit,ATM,73349,1711501,Cash Deposit,Successful
TRX0001204,ACC000060,C0060,2021-02-21,Deposit,ATM,95335,294433,CDM Deposit,Successful
TRX0000428,ACC000022,C0022,2021-02-22,Withdrawal,POS,24308,3401,Cash Withdrawal,Successful
TRX0007299,ACC000363,C0363,2021-02-22,Deposit,ATM,53518,97336,Cash Deposit,Successful
TRX0003228,ACC000161,C0161,2021-02-23,Bill Payment,Mobile Banking,8173,422769,Dialog Bill,Successful
TRX0003740,ACC000187,C0187,2021-02-24,Withdrawal,Internet Banking,12122,1592724,ATM Withdrawal,Successful
TRX0005121,ACC000256,C0256,2021-02-24,Transfer,CDM,97039,25570,Online Transfer,Successful
TRX0004599,ACC000229,C0229,2021-02-25,Withdrawal,Branch,47619,173383,ATM Withdrawal,Successful
TRX0002840,ACC000141,C0141,2021-02-26,Deposit,Branch,95092,266692,CDM Deposit,Successful
TRX0007025,ACC000349,C0349,2021-02-26,Deposit,ATM,48151,158395,Cash Deposit,Successful
TRX0005001,ACC000249,C0249,2021-02-27,Deposit,ATM,29926,40717,Cheque Deposit,Successful
TRX0002736,ACC000136,C0136,2021-02-27,Transfer,Mobile Banking,184232,131202,Bank Transfer,Failed
TRX0004386,ACC000218,C0218,2021-03-01,Interest Credit,CDM,14662,291826,Interest Credit,Successful
TRX0001465,ACC000073,C0073,2021-03-05,Online Purchase,Mobile Banking,41251,0,Uber Payment,Successful
TRX0008534,ACC000425,C0425,2021-03-06,Withdrawal,ATM,47110,566586,ATM Withdrawal,Successful
TRX0001387,ACC000070,C0070,2021-03-07,Deposit,Branch,85935,342616,Cash Deposit,Successful
TRX0007694,ACC000383,C0383,2021-03-07,Withdrawal,ATM,31216,148518,Cash Withdrawal,Successful
TRX0007450,ACC000371,C0371,2021-03-07,Online Purchase,Branch,41865,123449,Daraz Purchase,Successful
TRX0004042,ACC000201,C0201,2021-03-08,Withdrawal,ATM,9619,415446,Branch Withdrawal,Successful
TRX0002413,ACC000120,C0120,2021-03-09,Deposit,CDM,43377,54817,Cheque Deposit,Successful
TRX0009410,ACC000469,C0469,2021-03-09,Online Purchase,Branch,27128,519793,Daraz Purchase,Successful
TRX0001961,ACC000097,C0097,2021-03-10,Withdrawal,Mobile Banking,42852,62304,Branch Withdrawal,Successful
TRX0008538,ACC000425,C0425,2021-03-10,Transfer,Internet Banking,176895,0,Bank Transfer,Successful
TRX0002297,ACC000114,C0114,2021-03-11,Deposit,Branch,50918,420081,Cheque Deposit,Successful
TRX0007813,ACC000389,C0389,2021-03-11,Withdrawal,Mobile Banking,10446,197818,Branch Withdrawal,Failed
TRX0006245,ACC000311,C0311,2021-03-14,Deposit,Mobile Banking,9040,340504,Cash Deposit,Successful
TRX0009295,ACC000463,C0463,2021-03-15,Salary Credit,Internet Banking,237246,406458,Monthly Salary,Successful
TRX0008459,ACC000421,C0421,2021-03-15,Bill Payment,POS,23685,1470977,Water Bill,Failed
TRX0007848,ACC000391,C0391,2021-03-17,Withdrawal,POS,20322,0,ATM Withdrawal,Successful
TRX0001830,ACC000091,C0091,2021-03-18,Withdrawal,Mobile Banking,33686,0,ATM Withdrawal,Successful
TRX0002479,ACC000123,C0123,2021-03-18,Bill Payment,Mobile Banking,17791,5071319,Mobitel Bill,Successful
TRX0008974,ACC000447,C0447,2021-03-22,Deposit,ATM,96777,679398,Cash Deposit,Successful
TRX0002609,ACC000129,C0129,2021-03-22,Transfer,Branch,62814,986981,Online Transfer,Successful
TRX0004627,ACC000231,C0231,2021-03-23,Interest Credit,Mobile Banking,12206,154567,Interest Credit,Successful
TRX0001336,ACC000067,C0067,2021-03-23,Bill Payment,Internet Banking,43166,0,Dialog Bill,Successful
TRX0008665,ACC000431,C0431,2021-03-25,Withdrawal,Mobile Banking,28221,754723,ATM Withdrawal,Successful
TRX0004604,ACC000230,C0230,2021-03-25,Online Purchase,Internet Banking,44402,300109,Daraz Purchase,Successful
TRX0000594,ACC000030,C0030,2021-03-26,Online Purchase,Branch,49370,539211,Amazon Purchase,Successful
TRX0002238,ACC000111,C0111,2021-03-26,Deposit,ATM,89074,532896,Cash Deposit,Successful
TRX0008472,ACC000422,C0422,2021-03-26,Online Purchase,Mobile Banking,6253,433610,Keells Online,Successful
TRX0009276,ACC000462,C0462,2021-03-28,Deposit,ATM,14561,1034948,Cheque Deposit,Successful
TRX0010029,ACC000498,C0498,2021-03-28,Deposit,Mobile Banking,73312,563751,Cash Deposit,Successful
TRX0009001,ACC000448,C0448,2021-03-29,Withdrawal,ATM,4186,349966,ATM Withdrawal,Successful
TRX0007259,ACC000361,C0361,2021-03-29,Bill Payment,Mobile Banking,33684,401121,Mobitel Bill,Successful
TRX0009356,ACC000466,C0466,2021-03-30,Deposit,Internet Banking,60597,359735,Cheque Deposit,Successful
TRX0002974,ACC000148,C0148,2021-03-30,Bill Payment,POS,9568,136090,CEB Bill,Successful
TRX0001834,ACC000091,C0091,2021-04-02,Deposit,Mobile Banking,12783,51871,CDM Deposit,Successful
TRX0001095,ACC000055,C0055,2021-04-02,Deposit,Internet Banking,95927,95927,Cheque Deposit,Successful
TRX0000272,ACC000014,C0014,2021-04-03,Transfer,Mobile Banking,158851,1350328,Bank Transfer,Successful
TRX0000249,ACC000013,C0013,2021-04-04,Deposit,Branch,96246,738697,Cheque Deposit,Successful
TRX0000331,ACC000017,C0017,2021-04-04,Deposit,ATM,53692,267601,Cheque Deposit,Failed
TRX0005113,ACC000256,C0256,2021-04-04,Deposit,ATM,30313,452104,Cheque Deposit,Successful
TRX0007270,ACC000361,C0361,2021-04-05,Deposit,ATM,47207,239574,Cheque Deposit,Successful
TRX0002391,ACC000119,C0119,2021-04-06,Salary Credit,ATM,69137,924844,Monthly Salary,Successful
TRX0001342,ACC000067,C0067,2021-04-07,Deposit,ATM,82938,82938,Cash Deposit,Successful
TRX0000012,ACC000001,C0001,2021-04-07,Deposit,POS,99991,99991,Cheque Deposit,Successful
TRX0004618,ACC000230,C0230,2021-04-08,Withdrawal,Internet Banking,10792,63857,Cash Withdrawal,Successful
TRX0001650,ACC000083,C0083,2021-04-08,Transfer,Mobile Banking,17468,252866,Bank Transfer,Successful
TRX0002301,ACC000114,C0114,2021-04-09,Deposit,CDM,44697,557990,CDM Deposit,Successful
TRX0010059,ACC000499,C0499,2021-04-09,Transfer,ATM,44640,248074,Fund Transfer,Successful
TRX0003436,ACC000172,C0172,2021-04-09,Salary Credit,ATM,346002,473713,Monthly Salary,Successful
TRX0002467,ACC000123,C0123,2021-04-10,Transfer,Branch,14899,4885820,Fund Transfer,Successful
TRX0009106,ACC000454,C0454,2021-04-10,Transfer,Mobile Banking,145978,0,Online Transfer,Successful
TRX0001179,ACC000059,C0059,2021-04-12,Online Purchase,Branch,43549,2530,Keells Online,Successful
TRX0005566,ACC000278,C0278,2021-04-12,Transfer,Mobile Banking,51807,3601177,Online Transfer,Successful
TRX0009105,ACC000454,C0454,2021-04-14,Withdrawal,Branch,20639,41183,Cash Withdrawal,Successful
TRX0007810,ACC000389,C0389,2021-04-14,Withdrawal,Mobile Banking,45401,312392,Cash Withdrawal,Successful
TRX0005208,ACC000260,C0260,2021-04-15,Withdrawal,Branch,7861,320163,ATM Withdrawal,Successful
TRX0005357,ACC000267,C0267,2021-04-18,Salary Credit,Branch,437673,437673,Monthly Salary,Successful
TRX0004015,ACC000200,C0200,2021-04-20,Salary Credit,POS,118993,314325,Monthly Salary,Successful
TRX0002797,ACC000139,C0139,2021-04-21,Online Purchase,ATM,59449,365659,Uber Payment,Successful
TRX0000247,ACC000013,C0013,2021-04-21,Salary Credit,ATM,440381,781486,Monthly Salary,Successful
TRX0001840,ACC000091,C0091,2021-04-21,Online Purchase,Mobile Banking,15459,200645,Uber Payment,Successful
TRX0000335,ACC000017,C0017,2021-04-23,Deposit,Internet Banking,69052,69052,Cash Deposit,Successful
TRX0000524,ACC000026,C0026,2021-04-23,Deposit,Mobile Banking,34859,349421,Cash Deposit,Successful
TRX0005049,ACC000252,C0252,2021-04-27,Transfer,ATM,65979,0,Online Transfer,Successful
TRX0002941,ACC000147,C0147,2021-04-28,Withdrawal,Branch,4640,350868,ATM Withdrawal,Successful
TRX0006497,ACC000324,C0324,2021-04-28,Withdrawal,Branch,25557,84370,Branch Withdrawal,Successful
TRX0001828,ACC000091,C0091,2021-04-28,Withdrawal,Internet Banking,30013,0,ATM Withdrawal,Successful
TRX0000733,ACC000037,C0037,2021-04-29,Deposit,CDM,73331,562628,CDM Deposit,Successful
TRX0006821,ACC000340,C0340,2021-05-03,Withdrawal,Branch,15075,57759,Branch Withdrawal,Successful
TRX0004412,ACC000220,C0220,2021-05-03,Withdrawal,ATM,861,161720,Branch Withdrawal,Successful
TRX0003413,ACC000171,C0171,2021-05-03,Transfer,CDM,7924,507252,Bank Transfer,Successful
TRX0003208,ACC000160,C0160,2021-05-06,Transfer,Mobile Banking,5155,572220,Bank Transfer,Successful
TRX0003307,ACC000166,C0166,2021-05-07,Transfer,Internet Banking,161821,0,Bank Transfer,Successful
TRX0000340,ACC000018,C0018,2021-05-07,Transfer,ATM,183678,0,Fund Transfer,Successful
TRX0010056,ACC000499,C0499,2021-05-07,Deposit,Branch,44596,314283,Cash Deposit,Successful
TRX0001423,ACC000071,C0071,2021-05-07,Withdrawal,Branch,29378,554411,Cash Withdrawal,Successful
TRX0003019,ACC000150,C0150,2021-05-08,Withdrawal,ATM,4572,336752,Branch Withdrawal,Successful
TRX0005606,ACC000280,C0280,2021-05-08,Transfer,Mobile Banking,143872,992725,Online Transfer,Successful
TRX0001466,ACC000073,C0073,2021-05-09,Deposit,Mobile Banking,20155,20155,CDM Deposit,Successful
TRX0002284,ACC000113,C0113,2021-05-09,Withdrawal,Mobile Banking,18129,113802,ATM Withdrawal,Successful
TRX0004003,ACC000200,C0200,2021-05-10,Deposit,Branch,77128,440488,CDM Deposit,Successful
TRX0005694,ACC000285,C0285,2021-05-10,Transfer,Mobile Banking,50420,78103,Online Transfer,Successful
TRX0003741,ACC000187,C0187,2021-05-14,Deposit,Internet Banking,72646,1665370,Cheque Deposit,Successful
TRX0003016,ACC000150,C0150,2021-05-16,Deposit,Internet Banking,17825,318602,Cheque Deposit,Successful
TRX0008315,ACC000414,C0414,2021-05-17,Withdrawal,Mobile Banking,14621,117445,ATM Withdrawal,Successful
TRX0000334,ACC000017,C0017,2021-05-18,Transfer,CDM,166979,0,Fund Transfer,Successful
TRX0005756,ACC000288,C0288,2021-05-18,Deposit,Branch,33570,162488,Cash Deposit,Successful
TRX0005377,ACC000268,C0268,2021-05-18,Transfer,Mobile Banking,132876,1646446,Bank Transfer,Successful
TRX0002976,ACC000148,C0148,2021-05-19,Online Purchase,Mobile Banking,54755,0,Keells Online,Successful
TRX0002742,ACC000136,C0136,2021-05-20,Deposit,Branch,58086,58086,Cheque Deposit,Successful
TRX0001948,ACC000097,C0097,2021-05-23,Transfer,ATM,77500,221670,Bank Transfer,Successful
TRX0008916,ACC000444,C0444,2021-05-23,Withdrawal,Internet Banking,29557,1213071,Branch Withdrawal,Successful
TRX0000017,ACC000001,C0001,2021-05-24,Deposit,Mobile Banking,93434,93434,CDM Deposit,Successful
TRX0005012,ACC000250,C0250,2021-05-24,Withdrawal,Mobile Banking,5480,234342,ATM Withdrawal,Successful
TRX0004281,ACC000213,C0213,2021-05-25,Deposit,Mobile Banking,34670,1449391,Cheque Deposit,Successful
TRX0008306,ACC000414,C0414,2021-05-25,Deposit,Mobile Banking,60354,107447,Cash Deposit,Successful
TRX0000410,ACC000021,C0021,2021-05-27,Transfer,CDM,128485,953939,Online Transfer,Successful
TRX0007817,ACC000389,C0389,2021-05-28,Withdrawal,Mobile Banking,18721,0,Branch Withdrawal,Successful
TRX0002830,ACC000141,C0141,2021-05-28,Withdrawal,Branch,30869,343372,Branch Withdrawal,Successful
TRX0006773,ACC000337,C0337,2021-05-29,Deposit,ATM,78282,2171645,CDM Deposit,Successful
TRX0004727,ACC000236,C0236,2021-05-30,Deposit,Mobile Banking,76575,76575,Cheque Deposit,Successful
TRX0005186,ACC000259,C0259,2021-05-30,Deposit,Internet Banking,31526,897833,Cheque Deposit,Successful
TRX0002281,ACC000113,C0113,2021-05-31,Bill Payment,Mobile Banking,736,95966,Dialog Bill,Successful
TRX0005579,ACC000278,C0278,2021-05-31,Salary Credit,Internet Banking,393156,4320656,Monthly Salary,Successful
TRX0006506,ACC000324,C0324,2021-06-02,Deposit,Mobile Banking,47091,168057,Cash Deposit,Successful
TRX0009095,ACC000453,C0453,2021-06-02,Transfer,ATM,57984,339195,Fund Transfer,Successful
TRX0005780,ACC000289,C0289,2021-06-03,Withdrawal,Branch,5852,73277,Branch Withdrawal,Successful
TRX0002541,ACC000126,C0126,2021-06-04,Withdrawal,Mobile Banking,2495,498787,Branch Withdrawal,Successful
TRX0001636,ACC000082,C0082,2021-06-04,Withdrawal,ATM,39051,578368,Branch Withdrawal,Successful
TRX0004035,ACC000201,C0201,2021-06-07,Transfer,Mobile Banking,189221,494205,Bank Transfer,Successful
TRX0002141,ACC000106,C0106,2021-06-07,Deposit,Branch,26714,491254,CDM Deposit,Successful
TRX0002264,ACC000113,C0113,2021-06-07,Salary Credit,Mobile Banking,226749,226749,Monthly Salary,Successful
TRX0004404,ACC000219,C0219,2021-06-07,Transfer,Branch,81272,33903,Online Transfer,Successful
TRX0007083,ACC000352,C0352,2021-06-09,Withdrawal,Mobile Banking,14058,0,Branch Withdrawal,Successful
TRX0004398,ACC000219,C0219,2021-06-09,Deposit,ATM,87005,97655,Cash Deposit,Successful
TRX0005884,ACC000294,C0294,2021-06-09,Deposit,ATM,33843,231983,CDM Deposit,Successful
TRX0002410,ACC000120,C0120,2021-06-10,Bill Payment,Mobile Banking,39208,24225,Dialog Bill,Successful
TRX0004817,ACC000240,C0240,2021-06-10,Interest Credit,Mobile Banking,9836,137529,Interest Credit,Successful
TRX0001981,ACC000099,C0099,2021-06-10,Bill Payment,CDM,38099,215069,Mobitel Bill,Successful
TRX0000020,ACC000001,C0001,2021-06-10,Transfer,CDM,54912,3981,Fund Transfer,Successful
TRX0005363,ACC000268,C0268,2021-06-12,Withdrawal,POS,3552,1641779,ATM Withdrawal,Successful
TRX0005365,ACC000268,C0268,2021-06-12,Transfer,Branch,133047,1504629,Fund Transfer,Successful
TRX0007802,ACC000389,C0389,2021-06-13,Deposit,Internet Banking,24689,654002,CDM Deposit,Successful
TRX0008733,ACC000434,C0434,2021-06-13,Bill Payment,Internet Banking,27721,755278,Mobitel Bill,Successful
TRX0007052,ACC000350,C0350,2021-06-14,Bill Payment,POS,38350,27732,Mobitel Bill,Successful
TRX0010039,ACC000498,C0498,2021-06-14,Withdrawal,CDM,26809,561501,ATM Withdrawal,Failed
TRX0007503,ACC000374,C0374,2021-06-16,Withdrawal,Internet Banking,11115,1949313,Branch Withdrawal,Successful
TRX0007460,ACC000371,C0371,2021-06-17,Deposit,ATM,11706,920304,CDM Deposit,Successful
TRX0009311,ACC000464,C0464,2021-06-17,Withdrawal,ATM,43606,90051,ATM Withdrawal,Successful
TRX0005571,ACC000278,C0278,2021-06-17,Deposit,Mobile Banking,34845,4114218,CDM Deposit,Successful
TRX0004634,ACC000231,C0231,2021-06-17,Transfer,Mobile Banking,179171,0,Bank Transfer,Successful
TRX0005576,ACC000278,C0278,2021-06-17,Transfer,Mobile Banking,92158,3960204,Fund Transfer,Successful
TRX0002296,ACC000114,C0114,2021-06-17,Deposit,Mobile Banking,7309,369163,Cheque Deposit,Successful
TRX0000318,ACC000017,C0017,2021-06-17,Deposit,Branch,54946,435016,Cheque Deposit,Successful
TRX0007222,ACC000359,C0359,2021-06-19,Deposit,Mobile Banking,77862,269137,CDM Deposit,Successful
TRX0001762,ACC000088,C0088,2021-06-19,Withdrawal,POS,34584,272371,Cash Withdrawal,Successful
